Date,Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,pH,pH mV,Temp °C,Vertical Position m,Battery V,Cable Pwr V,Corrected sp Cond [µS/cm],Depth from GL (m)
8/22/2023,13:37:28,0.25,BW5,55007.0,30.428,55005.3,-0.4,-0.4,-0.03,-114.1,44.336,36.43,55005.4,35754,7.35,-33.1,25.001,30.796,2.71,0.3,54764.9,31.016
8/22/2023,13:37:28,0.5,BW5,55007.0,30.432,55005.4,-0.4,-0.4,-0.03,-114.1,44.343,36.43,55005.6,35754,7.35,-33.1,25.001,30.798,2.71,0.3,54765.1,31.018
8/22/2023,13:37:28,0.75,BW5,55007.0,30.436,55005.4,-0.4,-0.4,-0.03,-114.2,44.349,36.43,55005.5,35754,7.35,-33.1,25.001,30.79,2.71,0.3,54765.0,31.01
8/22/2023,13:37:29,0.0,BW5,55006.9,30.445,55005.4,-0.4,-0.4,-0.03,-114.2,44.361,36.43,55005.5,35754,7.35,-33.1,25.001,30.798,2.71,0.3,54765.0,31.018
8/22/2023,13:37:29,0.25,BW5,55007.1,30.449,55005.6,-0.4,-0.4,-0.03,-114.2,44.367,36.44,55005.8,35754,7.35,-33.1,25.001,30.806,2.71,0.3,54765.3,31.026
8/22/2023,13:37:29,0.5,BW5,55007.0,30.453,55005.6,-0.4,-0.4,-0.03,-114.2,44.373,36.44,55005.7,35754,7.35,-33.1,25.001,30.81,2.71,0.3,54765.2,31.03
8/22/2023,13:37:29,0.75,BW5,55007.0,30.457,55005.7,-0.4,-0.4,-0.03,-114.2,44.379,36.44,55005.8,35754,7.35,-33.1,25.001,30.816,2.71,0.3,54765.3,31.036
8/22/2023,13:37:30,0.0,BW5,55007.0,30.466,55005.7,-0.4,-0.4,-0.03,-114.2,44.392,36.44,55005.8,35754,7.35,-33.1,25.001,30.832,2.71,0.3,54765.3,31.052
8/22/2023,13:37:30,0.25,BW5,55007.1,30.47,55005.8,-0.4,-0.4,-0.03,-114.2,44.398,36.44,55005.9,35754,7.35,-33.1,25.001,30.833,2.71,0.3,54765.4,31.053
8/22/2023,13:37:30,0.5,BW5,55007.1,30.474,55005.8,-0.4,-0.4,-0.03,-114.2,44.404,36.44,55006.0,35754,7.35,-33.1,25.001,30.834,2.71,0.3,54765.5,31.054
8/22/2023,13:37:30,0.75,BW5,55007.1,30.482,55005.7,-0.4,-0.4,-0.03,-114.2,44.416,36.44,55005.8,35754,7.35,-33.1,25.001,30.847,2.71,0.3,54765.3,31.067
8/22/2023,13:37:31,0.0,BW5,55007.0,30.486,55005.7,-0.4,-0.4,-0.03,-114.2,44.422,36.44,55005.8,35754,7.35,-33.1,25.001,30.848,2.71,0.3,54765.3,31.068
8/22/2023,13:37:31,0.25,BW5,55007.0,30.49,55005.7,-0.4,-0.4,-0.03,-114.2,44.428,36.44,55005.8,35754,7.35,-33.1,25.001,30.841,2.71,0.3,54765.3,31.061
8/22/2023,13:37:31,0.5,BW5,55007.0,30.499,55005.8,-0.4,-0.4,-0.03,-114.2,44.44,36.44,55005.9,35754,7.35,-33.1,25.001,30.852,2.71,0.3,54765.4,31.072
8/22/2023,13:37:31,0.75,BW5,55007.1,30.503,55005.8,-0.4,-0.4,-0.03,-114.2,44.446,36.44,55006.0,35754,7.35,-33.1,25.001,30.857,2.71,0.3,54765.5,31.077
8/22/2023,13:37:32,0.0,BW5,55007.2,30.507,55005.9,-0.4,-0.4,-0.03,-114.2,44.451,36.44,55006.1,35754,7.35,-33.1,25.001,30.853,2.71,0.3,54765.6,31.073
8/22/2023,13:37:32,0.25,BW5,55007.2,30.515,55005.8,-0.4,-0.4,-0.03,-114.2,44.463,36.44,55006.0,35754,7.35,-33.1,25.001,30.863,2.71,0.3,54765.5,31.083
8/22/2023,13:37:32,0.5,BW5,55007.2,30.519,55005.8,-0.4,-0.4,-0.03,-114.3,44.469,36.44,55006.0,35754,7.35,-33.1,25.001,30.871,2.71,0.3,54765.5,31.091
8/22/2023,13:37:32,0.75,BW5,55007.2,30.523,55005.8,-0.4,-0.4,-0.03,-114.3,44.475,36.44,55005.9,35754,7.35,-33.1,25.001,30.867,2.71,0.3,54765.4,31.087
8/22/2023,13:37:33,0.0,BW5,55007.2,30.531,55005.8,-0.4,-0.4,-0.03,-114.3,44.487,36.44,55005.9,35754,7.35,-33.1,25.001,30.877,2.71,0.3,54765.4,31.097
8/22/2023,13:37:33,0.25,BW5,55007.2,30.535,55005.8,-0.4,-0.4,-0.03,-114.3,44.493,36.44,55005.9,35754,7.35,-33.1,25.001,30.887,2.71,0.3,54765.4,31.107
8/22/2023,13:37:33,0.5,BW5,55007.2,30.539,55005.8,-0.4,-0.4,-0.03,-114.3,44.498,36.44,55005.9,35754,7.35,-33.1,25.001,30.889,2.71,0.3,54765.4,31.109
8/22/2023,13:37:33,0.75,BW5,55007.4,30.543,55005.9,-0.4,-0.4,-0.03,-114.3,44.504,36.44,55006.0,35754,7.35,-33.1,25.001,30.888,2.71,0.3,54765.5,31.108
8/22/2023,13:37:34,0.0,BW5,55007.4,30.551,55006.0,-0.4,-0.4,-0.03,-114.3,44.516,36.44,55006.1,35754,7.35,-33.1,25.001,30.899,2.71,0.3,54765.6,31.119
8/22/2023,13:37:34,0.25,BW5,55007.2,30.555,55005.7,-0.4,-0.4,-0.03,-114.3,44.521,36.44,55005.9,35754,7.35,-33.1,25.001,30.905,2.71,0.3,54765.4,31.125
8/22/2023,13:37:34,0.5,BW5,55007.1,30.559,55005.6,-0.4,-0.4,-0.03,-114.3,44.527,36.44,55005.7,35754,7.35,-33.1,25.001,30.901,2.71,0.3,54765.2,31.121
8/22/2023,13:37:34,0.75,BW5,55007.0,30.567,55005.6,-0.4,-0.4,-0.03,-114.3,44.539,36.43,55005.7,35754,7.35,-33.1,25.001,30.915,2.71,0.3,54765.2,31.135
8/22/2023,13:37:35,0.0,BW5,55006.9,30.571,55005.4,-0.4,-0.4,-0.03,-114.3,44.545,36.43,55005.6,35754,7.35,-33.1,25.001,30.917,2.71,0.3,54765.1,31.137
8/22/2023,13:37:35,0.25,BW5,55006.9,30.575,55005.4,-0.4,-0.4,-0.03,-114.3,44.551,36.43,55005.5,35754,7.35,-33.1,25.001,30.919,2.71,0.3,54765.0,31.139
8/22/2023,13:37:35,0.5,BW5,55006.9,30.583,55005.4,-0.4,-0.4,-0.03,-114.3,44.562,36.43,55005.5,35754,7.35,-33.1,25.001,30.925,2.71,0.3,54765.0,31.145
8/22/2023,13:37:35,0.75,BW5,55007.1,30.587,55005.6,-0.4,-0.4,-0.03,-114.3,44.568,36.43,55005.7,35754,7.35,-33.1,25.001,30.928,2.71,0.3,54765.2,31.148
8/22/2023,13:37:36,0.0,BW5,55007.2,30.59,55005.7,-0.4,-0.4,-0.03,-114.3,44.574,36.44,55005.9,35754,7.35,-33.1,25.001,30.919,2.71,0.3,54765.4,31.139
8/22/2023,13:37:36,0.25,BW5,55007.1,30.594,55005.7,-0.4,-0.4,-0.03,-114.3,44.579,36.44,55005.8,35754,7.35,-33.1,25.001,30.922,2.71,0.3,54765.3,31.142
8/22/2023,13:37:36,0.5,BW5,55007.1,30.602,55005.7,-0.4,-0.4,-0.03,-114.4,44.591,36.44,55005.8,35754,7.35,-33.1,25.001,30.931,2.71,0.3,54765.3,31.151
8/22/2023,13:37:36,0.75,BW5,55007.1,30.606,55005.6,-0.4,-0.4,-0.03,-114.4,44.596,36.44,55005.8,35754,7.35,-33.1,25.001,30.929,2.71,0.3,54765.3,31.149
8/22/2023,13:37:37,0.0,BW5,55007.1,30.614,55005.6,-0.4,-0.4,-0.03,-114.4,44.608,36.44,55005.8,35754,7.35,-33.1,25.001,30.93,2.71,0.3,54765.3,31.15
8/22/2023,13:37:37,0.25,BW5,55007.3,30.618,55005.8,-0.4,-0.4,-0.03,-114.4,44.613,36.44,55005.9,35754,7.35,-33.1,25.001,30.932,2.71,0.3,54765.4,31.152
8/22/2023,13:37:37,0.5,BW5,55007.3,30.621,55005.8,-0.4,-0.4,-0.03,-114.4,44.619,36.44,55005.9,35754,7.35,-33.1,25.001,30.932,2.71,0.3,54765.4,31.152
8/22/2023,13:37:37,0.75,BW5,55007.3,30.625,55005.8,-0.4,-0.4,-0.03,-114.4,44.624,36.44,55005.9,35754,7.35,-33.1,25.001,30.922,2.71,0.3,54765.4,31.142
8/22/2023,13:37:38,0.0,BW5,55007.3,30.632,55005.8,-0.4,-0.4,-0.03,-114.4,44.635,36.44,55006.0,35754,7.35,-33.1,25.001,30.928,2.71,0.3,54765.5,31.148
8/22/2023,13:37:38,0.25,BW5,55007.5,30.636,55005.9,-0.4,-0.4,-0.03,-114.4,44.64,36.44,55006.1,35754,7.35,-33.1,25.001,30.931,2.71,0.3,54765.6,31.151
8/22/2023,13:37:38,0.5,BW5,55007.3,30.64,55005.8,-0.4,-0.4,-0.03,-114.4,44.645,36.44,55006.0,35754,7.35,-33.1,25.001,30.925,2.71,0.3,54765.5,31.145
8/22/2023,13:37:38,0.75,BW5,55007.3,30.647,55005.9,-0.4,-0.4,-0.03,-114.4,44.656,36.44,55006.0,35754,7.35,-33.1,25.001,30.943,2.71,0.3,54765.5,31.163
8/22/2023,13:37:39,0.0,BW5,55007.2,30.651,55005.8,-0.4,-0.4,-0.03,-114.4,44.662,36.44,55005.9,35754,7.35,-33.2,25.001,30.946,2.71,0.3,54765.4,31.166
8/22/2023,13:37:39,0.25,BW5,55007.3,30.654,55005.9,-0.4,-0.4,-0.03,-114.4,44.667,36.44,55006.0,35754,7.35,-33.2,25.001,30.939,2.71,0.3,54765.5,31.159
8/22/2023,13:37:39,0.5,BW5,55007.4,30.661,55006.0,-0.4,-0.4,-0.03,-114.4,44.677,36.44,55006.1,35754,7.35,-33.2,25.001,30.947,2.71,0.3,54765.6,31.167
8/22/2023,13:37:39,0.75,BW5,55007.5,30.665,55006.1,-0.4,-0.4,-0.03,-114.4,44.682,36.44,55006.3,35754,7.35,-33.2,25.001,30.955,2.71,0.3,54765.8,31.175
8/22/2023,13:37:40,0.0,BW5,55007.5,30.668,55006.2,-0.4,-0.4,-0.03,-114.4,44.687,36.44,55006.3,35754,7.35,-33.2,25.001,30.96,2.71,0.3,54765.8,31.18
8/22/2023,13:37:40,0.25,BW5,55007.4,30.672,55006.1,-0.4,-0.4,-0.03,-114.5,44.692,36.44,55006.2,35754,7.35,-33.2,25.001,30.966,2.71,0.3,54765.7,31.186
8/22/2023,13:37:40,0.5,BW5,55007.5,30.679,55006.2,-0.4,-0.4,-0.03,-114.5,44.702,36.44,55006.3,35754,7.35,-33.2,25.001,30.984,2.71,0.3,54765.8,31.204
8/22/2023,13:37:40,0.75,BW5,55007.4,30.682,55006.2,-0.4,-0.4,-0.03,-114.5,44.707,36.44,55006.3,35754,7.35,-33.2,25.001,30.988,2.71,0.3,54765.8,31.208
8/22/2023,13:37:41,0.0,BW5,55007.4,30.686,55006.2,-0.4,-0.4,-0.03,-114.5,44.712,36.44,55006.3,35754,7.35,-33.2,25.001,30.986,2.71,0.3,54765.8,31.206
8/22/2023,13:37:41,0.25,BW5,55007.4,30.693,55006.2,-0.4,-0.4,-0.03,-114.5,44.723,36.44,55006.3,35754,7.35,-33.2,25.001,31.01,2.71,0.3,54765.8,31.23
8/22/2023,13:37:41,0.5,BW5,55007.3,30.696,55006.2,-0.4,-0.4,-0.03,-114.5,44.728,36.44,55006.3,35754,7.35,-33.2,25.001,31.018,2.71,0.3,54765.8,31.238
8/22/2023,13:37:41,0.75,BW5,55007.2,30.7,55006.2,-0.4,-0.4,-0.03,-114.5,44.733,36.44,55006.3,35754,7.35,-33.2,25.001,31.017,2.71,0.3,54765.8,31.237
8/22/2023,13:37:42,0.0,BW5,55007.0,30.707,55006.0,-0.4,-0.4,-0.03,-114.5,44.744,36.44,55006.1,35754,7.35,-33.2,25.001,31.036,2.71,0.3,54765.6,31.256
8/22/2023,13:37:42,0.25,BW5,55006.9,30.711,55006.1,-0.4,-0.4,-0.03,-114.5,44.749,36.44,55006.1,35754,7.35,-33.2,25.001,31.046,2.71,0.3,54765.6,31.266
8/22/2023,13:37:42,0.5,BW5,55006.7,30.715,55005.9,-0.4,-0.4,-0.03,-114.5,44.755,36.44,55006.0,35754,7.35,-33.2,25.001,31.044,2.71,0.3,54765.5,31.264
8/22/2023,13:37:42,0.75,BW5,55006.7,30.722,55005.9,-0.4,-0.4,-0.03,-114.5,44.765,36.44,55006.0,35754,7.35,-33.2,25.001,31.062,2.71,0.3,54765.5,31.282
8/22/2023,13:37:43,0.0,BW5,55006.7,30.726,55006.0,-0.4,-0.4,-0.03,-114.5,44.771,36.44,55006.0,35754,7.35,-33.2,25.001,31.069,2.71,0.3,54765.5,31.289
8/22/2023,13:37:43,0.25,BW5,55006.6,30.729,55006.0,-0.4,-0.4,-0.03,-114.5,44.776,36.44,55006.0,35754,7.35,-33.2,25.001,31.066,2.71,0.3,54765.5,31.286
8/22/2023,13:37:43,0.5,BW5,55006.6,30.733,55006.0,-0.4,-0.4,-0.03,-114.5,44.781,36.44,55006.1,35754,7.35,-33.2,25.0,31.075,2.71,0.3,54765.6,31.295
8/22/2023,13:37:43,0.75,BW5,55006.7,30.74,55006.1,-0.4,-0.4,-0.03,-114.6,44.792,36.44,55006.2,35754,7.35,-33.2,25.0,31.096,2.71,0.3,54765.7,31.316
8/22/2023,13:37:44,0.0,BW5,55006.6,30.744,55006.1,-0.4,-0.4,-0.03,-114.6,44.797,36.44,55006.1,35754,7.35,-33.2,25.0,31.104,2.71,0.3,54765.6,31.324
8/22/2023,13:37:44,0.25,BW5,55006.5,30.748,55006.1,-0.4,-0.4,-0.03,-114.6,44.803,36.44,55006.2,35754,7.35,-33.2,25.0,31.104,2.71,0.3,54765.7,31.324
8/22/2023,13:37:44,0.5,BW5,55006.7,30.755,55006.4,-0.4,-0.4,-0.03,-114.6,44.814,36.44,55006.4,35754,7.35,-33.2,25.0,31.12,2.71,0.3,54765.9,31.34
8/22/2023,13:37:44,0.75,BW5,55006.6,30.759,55006.4,-0.4,-0.4,-0.03,-114.6,44.819,36.44,55006.4,35754,7.35,-33.2,25.0,31.129,2.71,0.3,54765.9,31.349
8/22/2023,13:37:45,0.0,BW5,55006.4,30.762,55006.4,-0.4,-0.4,-0.03,-114.6,44.824,36.44,55006.4,35754,7.35,-33.2,25.0,31.129,2.71,0.3,54765.9,31.349
8/22/2023,13:37:45,0.25,BW5,55006.3,30.77,55006.4,-0.4,-0.4,-0.03,-114.6,44.835,36.44,55006.4,35754,7.35,-33.2,25.0,31.154,2.71,0.3,54765.9,31.374
8/22/2023,13:37:45,0.5,BW5,55006.3,30.774,55006.5,-0.4,-0.4,-0.03,-114.6,44.841,36.44,55006.5,35754,7.35,-33.2,25.0,31.159,2.71,0.3,54766.0,31.379
8/22/2023,13:37:45,0.75,BW5,55006.3,30.778,55006.6,-0.4,-0.4,-0.03,-114.6,44.846,36.44,55006.6,35754,7.35,-33.2,25.0,31.156,2.71,0.3,54766.1,31.376
8/22/2023,13:37:46,0.0,BW5,55006.3,30.785,55006.7,-0.4,-0.4,-0.03,-114.6,44.857,36.44,55006.7,35754,7.35,-33.2,25.0,31.168,2.71,0.3,54766.2,31.388
8/22/2023,13:37:46,0.25,BW5,55006.2,30.789,55006.7,-0.4,-0.4,-0.03,-114.6,44.863,36.44,55006.7,35754,7.35,-33.2,24.999,31.174,2.71,0.3,54766.2,31.394
8/22/2023,13:37:46,0.5,BW5,55006.1,30.793,55006.7,-0.4,-0.4,-0.03,-114.6,44.868,36.44,55006.7,35754,7.35,-33.2,24.999,31.174,2.71,0.3,54766.2,31.394
8/22/2023,13:37:46,0.75,BW5,55005.9,30.796,55006.7,-0.4,-0.4,-0.03,-114.6,44.874,36.44,55006.6,35754,7.35,-33.2,24.999,31.183,2.71,0.3,54766.1,31.403
8/22/2023,13:37:47,0.0,BW5,55005.9,30.804,55006.7,-0.4,-0.4,-0.03,-114.6,44.885,36.44,55006.7,35754,7.35,-33.2,24.999,31.207,2.71,0.3,54766.2,31.427
8/22/2023,13:37:47,0.25,BW5,55005.9,30.808,55006.8,-0.4,-0.4,-0.03,-114.7,44.89,36.44,55006.8,35754,7.35,-33.2,24.999,31.211,2.71,0.3,54766.3,31.431
8/22/2023,13:37:47,0.5,BW5,55006.0,30.812,55007.0,-0.4,-0.4,-0.03,-114.7,44.896,36.44,55006.9,35754,7.35,-33.2,24.999,31.215,2.71,0.3,54766.3,31.435
8/22/2023,13:37:47,0.75,BW5,55006.2,30.819,55007.3,-0.4,-0.4,-0.03,-114.7,44.907,36.44,55007.2,35755,7.35,-33.2,24.999,31.233,2.71,0.3,54766.6,31.453
8/22/2023,13:37:48,0.0,BW5,55006.2,30.823,55007.4,-0.4,-0.4,-0.03,-114.7,44.913,36.44,55007.3,35755,7.35,-33.2,24.999,31.236,2.71,0.3,54766.7,31.456
8/22/2023,13:37:48,0.25,BW5,55006.3,30.827,55007.5,-0.4,-0.4,-0.03,-114.7,44.918,36.44,55007.4,35755,7.35,-33.2,24.999,31.231,2.71,0.3,54766.8,31.451
8/22/2023,13:37:48,0.5,BW5,55006.5,30.835,55007.8,-0.4,-0.4,-0.03,-114.7,44.93,36.44,55007.6,35755,7.35,-33.2,24.999,31.242,2.71,0.3,54767.0,31.462
8/22/2023,13:37:48,0.75,BW5,55006.5,30.839,55008.0,-0.4,-0.4,-0.03,-114.7,44.935,36.44,55007.8,35755,7.35,-33.2,24.999,31.249,2.71,0.3,54767.2,31.469
8/22/2023,13:37:49,0.0,BW5,55006.5,30.842,55008.0,-0.4,-0.4,-0.03,-114.7,44.941,36.44,55007.8,35755,7.35,-33.2,24.999,31.247,2.71,0.3,54767.2,31.467
8/22/2023,13:37:49,0.25,BW5,55006.4,30.85,55008.0,-0.4,-0.4,-0.03,-114.7,44.952,36.44,55007.8,35755,7.35,-33.2,24.999,31.264,2.71,0.3,54767.2,31.484
8/22/2023,13:37:49,0.5,BW5,55006.3,30.854,55007.9,-0.4,-0.4,-0.03,-114.7,44.958,36.44,55007.8,35755,7.35,-33.2,24.999,31.272,2.71,0.3,54767.2,31.492
8/22/2023,13:37:49,0.75,BW5,55006.2,30.858,55007.9,-0.4,-0.4,-0.03,-114.7,44.963,36.44,55007.8,35755,7.35,-33.2,24.998,31.272,2.71,0.3,54767.2,31.492
8/22/2023,13:37:50,0.0,BW5,55006.2,30.862,55008.0,-0.4,-0.4,-0.03,-114.7,44.969,36.44,55007.8,35755,7.35,-33.2,24.998,31.282,2.71,0.3,54767.2,31.502
8/22/2023,13:37:50,0.25,BW5,55006.1,30.869,55008.0,-0.4,-0.4,-0.03,-114.7,44.98,36.44,55007.8,35755,7.35,-33.2,24.998,31.304,2.71,0.3,54767.2,31.524
8/22/2023,13:37:50,0.5,BW5,55005.9,30.873,55007.9,-0.4,-0.4,-0.03,-114.8,44.986,36.44,55007.7,35755,7.35,-33.2,24.998,31.309,2.71,0.3,54767.1,31.529
8/22/2023,13:37:50,0.75,BW5,55005.9,30.877,55008.0,-0.4,-0.4,-0.03,-114.8,44.992,36.44,55007.8,35755,7.35,-33.2,24.998,31.313,2.71,0.3,54767.2,31.533
8/22/2023,13:37:51,0.0,BW5,55005.7,30.885,55007.9,-0.4,-0.4,-0.03,-114.8,45.003,36.44,55007.7,35755,7.35,-33.2,24.998,31.33,2.71,0.3,54767.1,31.55
8/22/2023,13:37:51,0.25,BW5,55005.7,30.889,55007.9,-0.4,-0.4,-0.03,-114.8,45.009,36.44,55007.7,35755,7.35,-33.2,24.998,31.333,2.71,0.3,54767.1,31.553
8/22/2023,13:37:51,0.5,BW5,55005.6,30.893,55007.9,-0.4,-0.4,-0.03,-114.8,45.015,36.44,55007.7,35755,7.35,-33.2,24.998,31.335,2.71,0.3,54767.1,31.555
8/22/2023,13:37:51,0.75,BW5,55005.6,30.901,55008.0,-0.4,-0.4,-0.03,-114.8,45.026,36.44,55007.8,35755,7.35,-33.2,24.998,31.345,2.71,0.3,54767.2,31.565
8/22/2023,13:37:52,0.0,BW5,55005.7,30.905,55008.0,-0.4,-0.4,-0.03,-114.8,45.032,36.44,55007.8,35755,7.35,-33.2,24.998,31.349,2.71,0.3,54767.2,31.569
8/22/2023,13:37:52,0.25,BW5,55005.6,30.909,55008.1,-0.4,-0.4,-0.03,-114.8,45.038,36.44,55007.8,35755,7.35,-33.2,24.998,31.344,2.71,0.3,54767.2,31.564
8/22/2023,13:37:52,0.5,BW5,55005.6,30.917,55008.1,-0.4,-0.4,-0.03,-114.8,45.05,36.44,55007.9,35755,7.35,-33.2,24.998,31.354,2.71,0.3,54767.3,31.574
8/22/2023,13:37:52,0.75,BW5,55005.6,30.921,55008.2,-0.4,-0.4,-0.03,-114.8,45.056,36.44,55007.9,35755,7.35,-33.2,24.998,31.36,2.71,0.3,54767.3,31.58
8/22/2023,13:37:53,0.0,BW5,55005.6,30.925,55008.1,-0.4,-0.4,-0.03,-114.8,45.062,36.44,55007.9,35755,7.35,-33.2,24.998,31.356,2.71,0.3,54767.3,31.576
8/22/2023,13:37:53,0.25,BW5,55005.6,30.929,55008.3,-0.4,-0.4,-0.03,-114.8,45.067,36.44,55008.0,35755,7.35,-33.2,24.998,31.364,2.71,0.3,54767.4,31.584
8/22/2023,13:37:53,0.5,BW5,55005.5,30.938,55008.3,-0.4,-0.4,-0.03,-114.8,45.079,36.44,55008.0,35755,7.35,-33.2,24.998,31.382,2.71,0.3,54767.4,31.602
8/22/2023,13:37:53,0.75,BW5,55005.5,30.942,55008.3,-0.4,-0.4,-0.03,-114.8,45.086,36.44,55008.0,35755,7.35,-33.2,24.998,31.388,2.71,0.3,54767.4,31.608
8/22/2023,13:37:54,0.0,BW5,55005.6,30.946,55008.4,-0.4,-0.4,-0.03,-114.9,45.092,36.44,55008.2,35755,7.35,-33.2,24.997,31.393,2.71,0.3,54767.6,31.613
8/22/2023,13:37:54,0.25,BW5,55005.5,30.954,55008.4,-0.4,-0.4,-0.03,-114.9,45.104,36.44,55008.1,35755,7.35,-33.2,24.997,31.412,2.71,0.3,54767.5,31.632
8/22/2023,13:37:54,0.5,BW5,55005.5,30.959,55008.5,-0.4,-0.4,-0.03,-114.9,45.11,36.44,55008.2,35755,7.35,-33.2,24.997,31.419,2.71,0.3,54767.6,31.639
8/22/2023,13:37:54,0.75,BW5,55005.6,30.963,55008.5,-0.4,-0.4,-0.03,-114.9,45.116,36.44,55008.2,35755,7.35,-33.2,24.997,31.426,2.71,0.3,54767.6,31.646
8/22/2023,13:37:55,0.0,BW5,55005.6,30.971,55008.6,-0.4,-0.4,-0.03,-114.9,45.129,36.44,55008.3,35755,7.35,-33.2,24.997,31.449,2.71,0.3,54767.7,31.669
8/22/2023,13:37:55,0.25,BW5,55005.8,30.975,55008.9,-0.4,-0.4,-0.03,-114.9,45.135,36.44,55008.6,35756,7.35,-33.2,24.997,31.453,2.71,0.3,54768.0,31.673
8/22/2023,13:37:55,0.5,BW5,55005.8,30.98,55008.9,-0.4,-0.4,-0.03,-114.9,45.141,36.44,55008.7,35756,7.35,-33.2,24.997,31.446,2.71,0.3,54768.1,31.666
8/22/2023,13:37:55,0.75,BW5,55006.0,30.988,55009.0,-0.4,-0.4,-0.03,-114.9,45.153,36.44,55008.7,35756,7.35,-33.2,24.997,31.457,2.71,0.3,54768.1,31.677
8/22/2023,13:37:56,0.0,BW5,55005.9,30.993,55009.0,-0.4,-0.4,-0.03,-114.9,45.16,36.44,55008.7,35756,7.35,-33.2,24.997,31.463,2.71,0.3,54768.1,31.683
8/22/2023,13:37:56,0.25,BW5,55005.8,30.997,55008.9,-0.4,-0.4,-0.03,-114.9,45.166,36.44,55008.6,35756,7.35,-33.2,24.997,31.462,2.71,0.3,54768.0,31.682
8/22/2023,13:37:56,0.5,BW5,55005.8,31.005,55009.0,-0.4,-0.4,-0.03,-114.9,45.178,36.44,55008.7,35756,7.35,-33.2,24.997,31.481,2.71,0.3,54768.1,31.701
8/22/2023,13:37:56,0.75,BW5,55005.9,31.01,55009.1,-0.4,-0.4,-0.03,-114.9,45.184,36.44,55008.8,35756,7.35,-33.2,24.997,31.492,2.71,0.3,54768.2,31.712
8/22/2023,13:37:57,0.0,BW5,55005.8,31.014,55009.1,-0.4,-0.4,-0.03,-115.0,45.191,36.44,55008.8,35756,7.35,-33.2,24.997,31.491,2.71,0.3,54768.2,31.711
8/22/2023,13:37:57,0.25,BW5,55005.9,31.018,55009.2,-0.4,-0.4,-0.03,-115.0,45.197,36.44,55008.9,35756,7.35,-33.2,24.997,31.501,2.71,0.3,54768.3,31.721
8/22/2023,13:37:57,0.5,BW5,55006.0,31.027,55009.3,-0.4,-0.4,-0.03,-115.0,45.21,36.44,55009.0,35756,7.35,-33.2,24.997,31.526,2.71,0.3,54768.4,31.746
8/22/2023,13:37:57,0.75,BW5,55005.8,31.032,55009.2,-0.4,-0.4,-0.03,-115.0,45.217,36.44,55008.9,35756,7.35,-33.2,24.997,31.53,2.71,0.3,54768.3,31.75
8/22/2023,13:37:58,0.0,BW5,55005.8,31.036,55009.2,-0.4,-0.4,-0.03,-115.0,45.223,36.44,55008.9,35756,7.35,-33.2,24.997,31.535,2.71,0.3,54768.3,31.755
8/22/2023,13:37:58,0.25,BW5,55005.9,31.045,55009.4,-0.4,-0.4,-0.03,-115.0,45.236,36.44,55009.0,35756,7.35,-33.2,24.997,31.546,2.71,0.3,54768.4,31.766
8/22/2023,13:37:58,0.5,BW5,55006.0,31.05,55009.5,-0.4,-0.4,-0.03,-115.0,45.243,36.44,55009.2,35756,7.35,-33.2,24.997,31.553,2.71,0.3,54768.6,31.773
8/22/2023,13:37:58,0.75,BW5,55005.9,31.054,55009.4,-0.4,-0.4,-0.03,-115.0,45.249,36.44,55009.1,35756,7.35,-33.2,24.997,31.551,2.71,0.3,54768.5,31.771
8/22/2023,13:37:59,0.0,BW5,55005.9,31.063,55009.5,-0.4,-0.4,-0.03,-115.0,45.262,36.44,55009.1,35756,7.35,-33.2,24.997,31.565,2.71,0.3,54768.5,31.785
8/22/2023,13:37:59,0.25,BW5,55006.0,31.068,55009.6,-0.4,-0.4,-0.03,-115.0,45.269,36.44,55009.3,35756,7.35,-33.2,24.997,31.572,2.71,0.3,54768.7,31.792
8/22/2023,13:37:59,0.5,BW5,55006.0,31.072,55009.8,-0.4,-0.4,-0.03,-115.0,45.275,36.44,55009.4,35756,7.35,-33.2,24.997,31.567,2.71,0.3,54768.8,31.787
8/22/2023,13:37:59,0.75,BW5,55006.1,31.081,55009.9,-0.4,-0.4,-0.03,-115.0,45.288,36.44,55009.5,35756,7.35,-33.2,24.997,31.582,2.71,0.3,54768.9,31.802
8/22/2023,13:38:00,0.0,BW5,55006.2,31.085,55010.0,-0.4,-0.4,-0.03,-115.0,45.295,36.44,55009.7,35756,7.35,-33.2,24.997,31.59,2.71,0.3,54769.1,31.81
8/22/2023,13:38:00,0.25,BW5,55006.4,31.09,55010.3,-0.4,-0.4,-0.03,-115.0,45.301,36.44,55009.9,35756,7.35,-33.2,24.997,31.596,2.71,0.3,54769.3,31.816
8/22/2023,13:38:00,0.5,BW5,55006.5,31.094,55010.3,-0.4,-0.4,-0.03,-115.0,45.308,36.44,55010.0,35756,7.35,-33.2,24.997,31.602,2.71,0.3,54769.4,31.822
8/22/2023,13:38:00,0.75,BW5,55006.6,31.103,55010.5,-0.4,-0.4,-0.03,-115.0,45.321,36.44,55010.1,35757,7.35,-33.3,24.997,31.622,2.71,0.3,54769.5,31.842
